Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
92	:	1681689342.548	     4.437	0	0	0	0	mkdir -p ./output/output_y0_0.02_z0_0.80 &&          ./mzasolve 0.02 0.80 ./output/output_y0_0.02_z0_0.80/timeseries_y0_0.02_z0_0.80.nc > ./output/output_y0_0.02_z0_0.80/output_y0_0.02_z0_0.80.txt
93	:	1681689342.591	     4.455	0	0	0	0	mkdir -p ./output/output_y0_0.02_z0_0.82 &&          ./mzasolve 0.02 0.82 ./output/output_y0_0.02_z0_0.82/timeseries_y0_0.02_z0_0.82.nc > ./output/output_y0_0.02_z0_0.82/output_y0_0.02_z0_0.82.txt
94	:	1681689342.669	     4.548	0	0	0	0	mkdir -p ./output/output_y0_0.02_z0_0.84 &&          ./mzasolve 0.02 0.84 ./output/output_y0_0.02_z0_0.84/timeseries_y0_0.02_z0_0.84.nc > ./output/output_y0_0.02_z0_0.84/output_y0_0.02_z0_0.84.txt
95	:	1681689342.762	     4.543	0	0	0	0	mkdir -p ./output/output_y0_0.02_z0_0.86 &&          ./mzasolve 0.02 0.86 ./output/output_y0_0.02_z0_0.86/timeseries_y0_0.02_z0_0.86.nc > ./output/output_y0_0.02_z0_0.86/output_y0_0.02_z0_0.86.txt
96	:	1681689342.805	     4.526	0	0	0	0	mkdir -p ./output/output_y0_0.02_z0_0.88 &&          ./mzasolve 0.02 0.88 ./output/output_y0_0.02_z0_0.88/timeseries_y0_0.02_z0_0.88.nc > ./output/output_y0_0.02_z0_0.88/output_y0_0.02_z0_0.88.txt
97	:	1681689342.852	     4.522	0	0	0	0	mkdir -p ./output/output_y0_0.02_z0_0.90 &&          ./mzasolve 0.02 0.90 ./output/output_y0_0.02_z0_0.90/timeseries_y0_0.02_z0_0.90.nc > ./output/output_y0_0.02_z0_0.90/output_y0_0.02_z0_0.90.txt
98	:	1681689342.897	     4.506	0	0	0	0	mkdir -p ./output/output_y0_0.02_z0_0.92 &&          ./mzasolve 0.02 0.92 ./output/output_y0_0.02_z0_0.92/timeseries_y0_0.02_z0_0.92.nc > ./output/output_y0_0.02_z0_0.92/output_y0_0.02_z0_0.92.txt
99	:	1681689342.947	     4.486	0	0	0	0	mkdir -p ./output/output_y0_0.02_z0_0.94 &&          ./mzasolve 0.02 0.94 ./output/output_y0_0.02_z0_0.94/timeseries_y0_0.02_z0_0.94.nc > ./output/output_y0_0.02_z0_0.94/output_y0_0.02_z0_0.94.txt
100	:	1681689343.098	     4.371	0	0	0	0	mkdir -p ./output/output_y0_0.02_z0_0.96 &&          ./mzasolve 0.02 0.96 ./output/output_y0_0.02_z0_0.96/timeseries_y0_0.02_z0_0.96.nc > ./output/output_y0_0.02_z0_0.96/output_y0_0.02_z0_0.96.txt
101	:	1681689345.006	     2.655	0	0	0	0	mkdir -p ./output/output_y0_0.02_z0_0.98 &&          ./mzasolve 0.02 0.98 ./output/output_y0_0.02_z0_0.98/timeseries_y0_0.02_z0_0.98.nc > ./output/output_y0_0.02_z0_0.98/output_y0_0.02_z0_0.98.txt
103	:	1681689345.551	     3.705	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.00 &&          ./mzasolve 0.04 0.00 ./output/output_y0_0.04_z0_0.00/timeseries_y0_0.04_z0_0.00.nc > ./output/output_y0_0.04_z0_0.00/output_y0_0.04_z0_0.00.txt
104	:	1681689345.578	     3.914	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.02 &&          ./mzasolve 0.04 0.02 ./output/output_y0_0.04_z0_0.02/timeseries_y0_0.04_z0_0.02.nc > ./output/output_y0_0.04_z0_0.02/output_y0_0.04_z0_0.02.txt
105	:	1681689346.503	     4.430	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.04 &&          ./mzasolve 0.04 0.04 ./output/output_y0_0.04_z0_0.04/timeseries_y0_0.04_z0_0.04.nc > ./output/output_y0_0.04_z0_0.04/output_y0_0.04_z0_0.04.txt
109	:	1681689347.022	     5.095	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.12 &&          ./mzasolve 0.04 0.12 ./output/output_y0_0.04_z0_0.12/timeseries_y0_0.04_z0_0.12.nc > ./output/output_y0_0.04_z0_0.12/output_y0_0.04_z0_0.12.txt
108	:	1681689346.985	     5.253	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.10 &&          ./mzasolve 0.04 0.10 ./output/output_y0_0.04_z0_0.10/timeseries_y0_0.04_z0_0.10.nc > ./output/output_y0_0.04_z0_0.10/output_y0_0.04_z0_0.10.txt
107	:	1681689346.935	     5.381	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.08 &&          ./mzasolve 0.04 0.08 ./output/output_y0_0.04_z0_0.08/timeseries_y0_0.04_z0_0.08.nc > ./output/output_y0_0.04_z0_0.08/output_y0_0.04_z0_0.08.txt
106	:	1681689346.837	     5.497	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.06 &&          ./mzasolve 0.04 0.06 ./output/output_y0_0.04_z0_0.06/timeseries_y0_0.04_z0_0.06.nc > ./output/output_y0_0.04_z0_0.06/output_y0_0.04_z0_0.06.txt
110	:	1681689347.111	     5.273	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.14 &&          ./mzasolve 0.04 0.14 ./output/output_y0_0.04_z0_0.14/timeseries_y0_0.04_z0_0.14.nc > ./output/output_y0_0.04_z0_0.14/output_y0_0.04_z0_0.14.txt
111	:	1681689347.306	     5.140	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.16 &&          ./mzasolve 0.04 0.16 ./output/output_y0_0.04_z0_0.16/timeseries_y0_0.04_z0_0.16.nc > ./output/output_y0_0.04_z0_0.16/output_y0_0.04_z0_0.16.txt
112	:	1681689347.330	     5.137	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.18 &&          ./mzasolve 0.04 0.18 ./output/output_y0_0.04_z0_0.18/timeseries_y0_0.04_z0_0.18.nc > ./output/output_y0_0.04_z0_0.18/output_y0_0.04_z0_0.18.txt
113	:	1681689347.373	     5.121	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.20 &&          ./mzasolve 0.04 0.20 ./output/output_y0_0.04_z0_0.20/timeseries_y0_0.04_z0_0.20.nc > ./output/output_y0_0.04_z0_0.20/output_y0_0.04_z0_0.20.txt
114	:	1681689347.402	     5.128	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.22 &&          ./mzasolve 0.04 0.22 ./output/output_y0_0.04_z0_0.22/timeseries_y0_0.04_z0_0.22.nc > ./output/output_y0_0.04_z0_0.22/output_y0_0.04_z0_0.22.txt
115	:	1681689347.432	     5.133	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.24 &&          ./mzasolve 0.04 0.24 ./output/output_y0_0.04_z0_0.24/timeseries_y0_0.04_z0_0.24.nc > ./output/output_y0_0.04_z0_0.24/output_y0_0.04_z0_0.24.txt
116	:	1681689347.468	     5.149	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.26 &&          ./mzasolve 0.04 0.26 ./output/output_y0_0.04_z0_0.26/timeseries_y0_0.04_z0_0.26.nc > ./output/output_y0_0.04_z0_0.26/output_y0_0.04_z0_0.26.txt
117	:	1681689347.493	     5.211	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.28 &&          ./mzasolve 0.04 0.28 ./output/output_y0_0.04_z0_0.28/timeseries_y0_0.04_z0_0.28.nc > ./output/output_y0_0.04_z0_0.28/output_y0_0.04_z0_0.28.txt
118	:	1681689347.732	     5.017	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.30 &&          ./mzasolve 0.04 0.30 ./output/output_y0_0.04_z0_0.30/timeseries_y0_0.04_z0_0.30.nc > ./output/output_y0_0.04_z0_0.30/output_y0_0.04_z0_0.30.txt
119	:	1681689349.298	     4.879	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.32 &&          ./mzasolve 0.04 0.32 ./output/output_y0_0.04_z0_0.32/timeseries_y0_0.04_z0_0.32.nc > ./output/output_y0_0.04_z0_0.32/output_y0_0.04_z0_0.32.txt
120	:	1681689349.519	     4.901	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.34 &&          ./mzasolve 0.04 0.34 ./output/output_y0_0.04_z0_0.34/timeseries_y0_0.04_z0_0.34.nc > ./output/output_y0_0.04_z0_0.34/output_y0_0.04_z0_0.34.txt
121	:	1681689350.953	     4.905	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.36 &&          ./mzasolve 0.04 0.36 ./output/output_y0_0.04_z0_0.36/timeseries_y0_0.04_z0_0.36.nc > ./output/output_y0_0.04_z0_0.36/output_y0_0.04_z0_0.36.txt
124	:	1681689352.333	     4.733	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.42 &&          ./mzasolve 0.04 0.42 ./output/output_y0_0.04_z0_0.42/timeseries_y0_0.04_z0_0.42.nc > ./output/output_y0_0.04_z0_0.42/output_y0_0.04_z0_0.42.txt
125	:	1681689352.383	     4.720	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.44 &&          ./mzasolve 0.04 0.44 ./output/output_y0_0.04_z0_0.44/timeseries_y0_0.04_z0_0.44.nc > ./output/output_y0_0.04_z0_0.44/output_y0_0.04_z0_0.44.txt
129	:	1681689352.531	     4.605	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.52 &&          ./mzasolve 0.04 0.52 ./output/output_y0_0.04_z0_0.52/timeseries_y0_0.04_z0_0.52.nc > ./output/output_y0_0.04_z0_0.52/output_y0_0.04_z0_0.52.txt
122	:	1681689352.237	     4.992	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.38 &&          ./mzasolve 0.04 0.38 ./output/output_y0_0.04_z0_0.38/timeseries_y0_0.04_z0_0.38.nc > ./output/output_y0_0.04_z0_0.38/output_y0_0.04_z0_0.38.txt
123	:	1681689352.315	     4.955	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.40 &&          ./mzasolve 0.04 0.40 ./output/output_y0_0.04_z0_0.40/timeseries_y0_0.04_z0_0.40.nc > ./output/output_y0_0.04_z0_0.40/output_y0_0.04_z0_0.40.txt
126	:	1681689352.446	     4.860	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.46 &&          ./mzasolve 0.04 0.46 ./output/output_y0_0.04_z0_0.46/timeseries_y0_0.04_z0_0.46.nc > ./output/output_y0_0.04_z0_0.46/output_y0_0.04_z0_0.46.txt
127	:	1681689352.467	     4.996	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.48 &&          ./mzasolve 0.04 0.48 ./output/output_y0_0.04_z0_0.48/timeseries_y0_0.04_z0_0.48.nc > ./output/output_y0_0.04_z0_0.48/output_y0_0.04_z0_0.48.txt
128	:	1681689352.494	     5.005	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.50 &&          ./mzasolve 0.04 0.50 ./output/output_y0_0.04_z0_0.50/timeseries_y0_0.04_z0_0.50.nc > ./output/output_y0_0.04_z0_0.50/output_y0_0.04_z0_0.50.txt
130	:	1681689352.565	     4.983	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.54 &&          ./mzasolve 0.04 0.54 ./output/output_y0_0.04_z0_0.54/timeseries_y0_0.04_z0_0.54.nc > ./output/output_y0_0.04_z0_0.54/output_y0_0.04_z0_0.54.txt
131	:	1681689352.616	     4.960	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.56 &&          ./mzasolve 0.04 0.56 ./output/output_y0_0.04_z0_0.56/timeseries_y0_0.04_z0_0.56.nc > ./output/output_y0_0.04_z0_0.56/output_y0_0.04_z0_0.56.txt
132	:	1681689352.704	     4.930	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.58 &&          ./mzasolve 0.04 0.58 ./output/output_y0_0.04_z0_0.58/timeseries_y0_0.04_z0_0.58.nc > ./output/output_y0_0.04_z0_0.58/output_y0_0.04_z0_0.58.txt
133	:	1681689352.750	     4.908	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.60 &&          ./mzasolve 0.04 0.60 ./output/output_y0_0.04_z0_0.60/timeseries_y0_0.04_z0_0.60.nc > ./output/output_y0_0.04_z0_0.60/output_y0_0.04_z0_0.60.txt
134	:	1681689352.782	     4.951	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.62 &&          ./mzasolve 0.04 0.62 ./output/output_y0_0.04_z0_0.62/timeseries_y0_0.04_z0_0.62.nc > ./output/output_y0_0.04_z0_0.62/output_y0_0.04_z0_0.62.txt
135	:	1681689354.202	     4.715	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.64 &&          ./mzasolve 0.04 0.64 ./output/output_y0_0.04_z0_0.64/timeseries_y0_0.04_z0_0.64.nc > ./output/output_y0_0.04_z0_0.64/output_y0_0.04_z0_0.64.txt
136	:	1681689354.486	     4.730	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.66 &&          ./mzasolve 0.04 0.66 ./output/output_y0_0.04_z0_0.66/timeseries_y0_0.04_z0_0.66.nc > ./output/output_y0_0.04_z0_0.66/output_y0_0.04_z0_0.66.txt
152	:	1681689359.327	     1.588	0	0	5	0	mkdir -p ./output/output_y0_0.04_z0_0.98 &&          ./mzasolve 0.04 0.98 ./output/output_y0_0.04_z0_0.98/timeseries_y0_0.04_z0_0.98.nc > ./output/output_y0_0.04_z0_0.98/output_y0_0.04_z0_0.98.txt
137	:	1681689355.899	     5.062	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.68 &&          ./mzasolve 0.04 0.68 ./output/output_y0_0.04_z0_0.68/timeseries_y0_0.04_z0_0.68.nc > ./output/output_y0_0.04_z0_0.68/output_y0_0.04_z0_0.68.txt
153	:	1681689360.960	     0.201	0	0	5	0	mkdir -p ./output/output_y0_0.04_z0_1.00 &&          ./mzasolve 0.04 1.00 ./output/output_y0_0.04_z0_1.00/timeseries_y0_0.04_z0_1.00.nc > ./output/output_y0_0.04_z0_1.00/output_y0_0.04_z0_1.00.txt
138	:	1681689357.103	     4.394	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.70 &&          ./mzasolve 0.04 0.70 ./output/output_y0_0.04_z0_0.70/timeseries_y0_0.04_z0_0.70.nc > ./output/output_y0_0.04_z0_0.70/output_y0_0.04_z0_0.70.txt
139	:	1681689357.135	     4.479	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.72 &&          ./mzasolve 0.04 0.72 ./output/output_y0_0.04_z0_0.72/timeseries_y0_0.04_z0_0.72.nc > ./output/output_y0_0.04_z0_0.72/output_y0_0.04_z0_0.72.txt
140	:	1681689357.229	     4.586	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.74 &&          ./mzasolve 0.04 0.74 ./output/output_y0_0.04_z0_0.74/timeseries_y0_0.04_z0_0.74.nc > ./output/output_y0_0.04_z0_0.74/output_y0_0.04_z0_0.74.txt
141	:	1681689357.270	     4.608	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.76 &&          ./mzasolve 0.04 0.76 ./output/output_y0_0.04_z0_0.76/timeseries_y0_0.04_z0_0.76.nc > ./output/output_y0_0.04_z0_0.76/output_y0_0.04_z0_0.76.txt
151	:	1681689359.107	     2.880	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.96 &&          ./mzasolve 0.04 0.96 ./output/output_y0_0.04_z0_0.96/timeseries_y0_0.04_z0_0.96.nc > ./output/output_y0_0.04_z0_0.96/output_y0_0.04_z0_0.96.txt
142	:	1681689357.306	     4.732	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.78 &&          ./mzasolve 0.04 0.78 ./output/output_y0_0.04_z0_0.78/timeseries_y0_0.04_z0_0.78.nc > ./output/output_y0_0.04_z0_0.78/output_y0_0.04_z0_0.78.txt
143	:	1681689357.464	     4.641	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.80 &&          ./mzasolve 0.04 0.80 ./output/output_y0_0.04_z0_0.80/timeseries_y0_0.04_z0_0.80.nc > ./output/output_y0_0.04_z0_0.80/output_y0_0.04_z0_0.80.txt
144	:	1681689357.498	     4.624	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.82 &&          ./mzasolve 0.04 0.82 ./output/output_y0_0.04_z0_0.82/timeseries_y0_0.04_z0_0.82.nc > ./output/output_y0_0.04_z0_0.82/output_y0_0.04_z0_0.82.txt
145	:	1681689357.547	     4.644	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.84 &&          ./mzasolve 0.04 0.84 ./output/output_y0_0.04_z0_0.84/timeseries_y0_0.04_z0_0.84.nc > ./output/output_y0_0.04_z0_0.84/output_y0_0.04_z0_0.84.txt
147	:	1681689357.634	     4.589	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.88 &&          ./mzasolve 0.04 0.88 ./output/output_y0_0.04_z0_0.88/timeseries_y0_0.04_z0_0.88.nc > ./output/output_y0_0.04_z0_0.88/output_y0_0.04_z0_0.88.txt
149	:	1681689357.733	     4.569	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.92 &&          ./mzasolve 0.04 0.92 ./output/output_y0_0.04_z0_0.92/timeseries_y0_0.04_z0_0.92.nc > ./output/output_y0_0.04_z0_0.92/output_y0_0.04_z0_0.92.txt
146	:	1681689357.576	     4.818	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.86 &&          ./mzasolve 0.04 0.86 ./output/output_y0_0.04_z0_0.86/timeseries_y0_0.04_z0_0.86.nc > ./output/output_y0_0.04_z0_0.86/output_y0_0.04_z0_0.86.txt
148	:	1681689357.658	     4.769	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.90 &&          ./mzasolve 0.04 0.90 ./output/output_y0_0.04_z0_0.90/timeseries_y0_0.04_z0_0.90.nc > ./output/output_y0_0.04_z0_0.90/output_y0_0.04_z0_0.90.txt
150	:	1681689357.779	     4.842	0	0	0	0	mkdir -p ./output/output_y0_0.04_z0_0.94 &&          ./mzasolve 0.04 0.94 ./output/output_y0_0.04_z0_0.94/timeseries_y0_0.04_z0_0.94.nc > ./output/output_y0_0.04_z0_0.94/output_y0_0.04_z0_0.94.txt
154	:	1681689361.011	     3.374	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.00 &&          ./mzasolve 0.06 0.00 ./output/output_y0_0.06_z0_0.00/timeseries_y0_0.06_z0_0.00.nc > ./output/output_y0_0.06_z0_0.00/output_y0_0.06_z0_0.00.txt
155	:	1681689361.197	     4.063	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.02 &&          ./mzasolve 0.06 0.02 ./output/output_y0_0.06_z0_0.02/timeseries_y0_0.06_z0_0.02.nc > ./output/output_y0_0.06_z0_0.02/output_y0_0.06_z0_0.02.txt
156	:	1681689361.545	     3.863	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.04 &&          ./mzasolve 0.06 0.04 ./output/output_y0_0.06_z0_0.04/timeseries_y0_0.06_z0_0.04.nc > ./output/output_y0_0.06_z0_0.04/output_y0_0.06_z0_0.04.txt
157	:	1681689361.626	     3.934	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.06 &&          ./mzasolve 0.06 0.06 ./output/output_y0_0.06_z0_0.06/timeseries_y0_0.06_z0_0.06.nc > ./output/output_y0_0.06_z0_0.06/output_y0_0.06_z0_0.06.txt
159	:	1681689361.987	     5.204	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.10 &&          ./mzasolve 0.06 0.10 ./output/output_y0_0.06_z0_0.10/timeseries_y0_0.06_z0_0.10.nc > ./output/output_y0_0.06_z0_0.10/output_y0_0.06_z0_0.10.txt
161	:	1681689362.104	     5.171	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.14 &&          ./mzasolve 0.06 0.14 ./output/output_y0_0.06_z0_0.14/timeseries_y0_0.06_z0_0.14.nc > ./output/output_y0_0.06_z0_0.14/output_y0_0.06_z0_0.14.txt
160	:	1681689362.029	     5.299	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.12 &&          ./mzasolve 0.06 0.12 ./output/output_y0_0.06_z0_0.12/timeseries_y0_0.06_z0_0.12.nc > ./output/output_y0_0.06_z0_0.12/output_y0_0.06_z0_0.12.txt
158	:	1681689361.837	     5.578	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.08 &&          ./mzasolve 0.06 0.08 ./output/output_y0_0.06_z0_0.08/timeseries_y0_0.06_z0_0.08.nc > ./output/output_y0_0.06_z0_0.08/output_y0_0.06_z0_0.08.txt
162	:	1681689362.122	     5.331	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.16 &&          ./mzasolve 0.06 0.16 ./output/output_y0_0.06_z0_0.16/timeseries_y0_0.06_z0_0.16.nc > ./output/output_y0_0.06_z0_0.16/output_y0_0.06_z0_0.16.txt
163	:	1681689362.135	     5.381	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.18 &&          ./mzasolve 0.06 0.18 ./output/output_y0_0.06_z0_0.18/timeseries_y0_0.06_z0_0.18.nc > ./output/output_y0_0.06_z0_0.18/output_y0_0.06_z0_0.18.txt
164	:	1681689362.223	     5.358	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.20 &&          ./mzasolve 0.06 0.20 ./output/output_y0_0.06_z0_0.20/timeseries_y0_0.06_z0_0.20.nc > ./output/output_y0_0.06_z0_0.20/output_y0_0.06_z0_0.20.txt
165	:	1681689362.302	     5.342	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.22 &&          ./mzasolve 0.06 0.22 ./output/output_y0_0.06_z0_0.22/timeseries_y0_0.06_z0_0.22.nc > ./output/output_y0_0.06_z0_0.22/output_y0_0.06_z0_0.22.txt
166	:	1681689362.393	     5.337	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.24 &&          ./mzasolve 0.06 0.24 ./output/output_y0_0.06_z0_0.24/timeseries_y0_0.06_z0_0.24.nc > ./output/output_y0_0.06_z0_0.24/output_y0_0.06_z0_0.24.txt
167	:	1681689362.427	     5.430	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.26 &&          ./mzasolve 0.06 0.26 ./output/output_y0_0.06_z0_0.26/timeseries_y0_0.06_z0_0.26.nc > ./output/output_y0_0.06_z0_0.26/output_y0_0.06_z0_0.26.txt
168	:	1681689362.620	     5.292	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.28 &&          ./mzasolve 0.06 0.28 ./output/output_y0_0.06_z0_0.28/timeseries_y0_0.06_z0_0.28.nc > ./output/output_y0_0.06_z0_0.28/output_y0_0.06_z0_0.28.txt
169	:	1681689362.646	     5.286	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.30 &&          ./mzasolve 0.06 0.30 ./output/output_y0_0.06_z0_0.30/timeseries_y0_0.06_z0_0.30.nc > ./output/output_y0_0.06_z0_0.30/output_y0_0.06_z0_0.30.txt
170	:	1681689364.412	     5.672	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.32 &&          ./mzasolve 0.06 0.32 ./output/output_y0_0.06_z0_0.32/timeseries_y0_0.06_z0_0.32.nc > ./output/output_y0_0.06_z0_0.32/output_y0_0.06_z0_0.32.txt
172	:	1681689365.423	     4.875	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.36 &&          ./mzasolve 0.06 0.36 ./output/output_y0_0.06_z0_0.36/timeseries_y0_0.06_z0_0.36.nc > ./output/output_y0_0.06_z0_0.36/output_y0_0.06_z0_0.36.txt
171	:	1681689365.322	     5.101	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.34 &&          ./mzasolve 0.06 0.34 ./output/output_y0_0.06_z0_0.34/timeseries_y0_0.06_z0_0.34.nc > ./output/output_y0_0.06_z0_0.34/output_y0_0.06_z0_0.34.txt
173	:	1681689365.682	     4.838	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.38 &&          ./mzasolve 0.06 0.38 ./output/output_y0_0.06_z0_0.38/timeseries_y0_0.06_z0_0.38.nc > ./output/output_y0_0.06_z0_0.38/output_y0_0.06_z0_0.38.txt
174	:	1681689367.275	     4.951	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.40 &&          ./mzasolve 0.06 0.40 ./output/output_y0_0.06_z0_0.40/timeseries_y0_0.06_z0_0.40.nc > ./output/output_y0_0.06_z0_0.40/output_y0_0.06_z0_0.40.txt
175	:	1681689367.327	     5.012	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.42 &&          ./mzasolve 0.06 0.42 ./output/output_y0_0.06_z0_0.42/timeseries_y0_0.06_z0_0.42.nc > ./output/output_y0_0.06_z0_0.42/output_y0_0.06_z0_0.42.txt
176	:	1681689367.414	     4.964	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.44 &&          ./mzasolve 0.06 0.44 ./output/output_y0_0.06_z0_0.44/timeseries_y0_0.06_z0_0.44.nc > ./output/output_y0_0.06_z0_0.44/output_y0_0.06_z0_0.44.txt
177	:	1681689367.453	     4.960	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.46 &&          ./mzasolve 0.06 0.46 ./output/output_y0_0.06_z0_0.46/timeseries_y0_0.06_z0_0.46.nc > ./output/output_y0_0.06_z0_0.46/output_y0_0.06_z0_0.46.txt
178	:	1681689367.517	     4.940	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.48 &&          ./mzasolve 0.06 0.48 ./output/output_y0_0.06_z0_0.48/timeseries_y0_0.06_z0_0.48.nc > ./output/output_y0_0.06_z0_0.48/output_y0_0.06_z0_0.48.txt
179	:	1681689367.580	     4.914	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.50 &&          ./mzasolve 0.06 0.50 ./output/output_y0_0.06_z0_0.50/timeseries_y0_0.06_z0_0.50.nc > ./output/output_y0_0.06_z0_0.50/output_y0_0.06_z0_0.50.txt
180	:	1681689367.644	     4.901	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.52 &&          ./mzasolve 0.06 0.52 ./output/output_y0_0.06_z0_0.52/timeseries_y0_0.06_z0_0.52.nc > ./output/output_y0_0.06_z0_0.52/output_y0_0.06_z0_0.52.txt
181	:	1681689367.730	     4.914	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.54 &&          ./mzasolve 0.06 0.54 ./output/output_y0_0.06_z0_0.54/timeseries_y0_0.06_z0_0.54.nc > ./output/output_y0_0.06_z0_0.54/output_y0_0.06_z0_0.54.txt
182	:	1681689367.856	     4.886	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.56 &&          ./mzasolve 0.06 0.56 ./output/output_y0_0.06_z0_0.56/timeseries_y0_0.06_z0_0.56.nc > ./output/output_y0_0.06_z0_0.56/output_y0_0.06_z0_0.56.txt
183	:	1681689367.912	     6.779	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.58 &&          ./mzasolve 0.06 0.58 ./output/output_y0_0.06_z0_0.58/timeseries_y0_0.06_z0_0.58.nc > ./output/output_y0_0.06_z0_0.58/output_y0_0.06_z0_0.58.txt
184	:	1681689367.931	     6.809	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.60 &&          ./mzasolve 0.06 0.60 ./output/output_y0_0.06_z0_0.60/timeseries_y0_0.06_z0_0.60.nc > ./output/output_y0_0.06_z0_0.60/output_y0_0.06_z0_0.60.txt
185	:	1681689367.977	     6.806	0	0	0	0	mkdir -p ./output/output_y0_0.06_z0_0.62 &&          ./mzasolve 0.06 0.62 ./output/output_y0_0.06_z0_0.62/timeseries_y0_0.06_z0_0.62.nc > ./output/output_y0_0.06_z0_0.62/output_y0_0.06_z0_0.62.txt
